ID	StemEnergy5p	StemEnergy3p	LoopEnergy	DMS_distal
 LocalEnergy_H1_1830	-14.8	0	4.7	0.9575757575757575
 LocalEnergy_H1_1832	-7.75	0	4.6	0.9696969696969696
 LocalEnergy_H1_1835	-4.7	0	5.4	0.9878787878787879
 LocalEnergy_H1_1836	-7.9	0	5.4	0.9878787878787879
 LocalEnergy_H1_1838	-7.2	0	8.2	0.9848484848484849
 LocalEnergy_H1_1839	-6.9	0	4.9	0.8636363636363635
 LocalEnergy_H1_1841	-8.85	0	6.9	0.9939393939393939
 LocalEnergy_H1_1842	-13.3	0	4.1	0.9772727272727273
 LocalEnergy_H1_1843	-6.95	0	8.2	0.9818181818181818
 LocalEnergy_H1_1846	-9.55	0	3.9	0.9727272727272728
 LocalEnergy_H1_1847	-6.25	0	7.3	0.9272727272727274
 LocalEnergy_H1_1849	-12.8	0	5.0	0.996969696969697
 LocalEnergy_H1_184	-9.1	0	4.5	0.9757575757575757
 LocalEnergy_H1_1850	-7.1	0	5.4	0.9818181818181818
 LocalEnergy_H1_1851	-15.5	0	6.9	0.996969696969697
 LocalEnergy_H1_1853	-11.95	0	5.4	0.990909090909091
 LocalEnergy_H1_1854	-9.6	0	5.0	0.9606060606060606
 LocalEnergy_H1_1855	-10.15	0	4.0	0.996969696969697
 LocalEnergy_H1_1858	-10.9	0	4.9	0.9727272727272727
 LocalEnergy_H1_185	-2.8	0	7.7	0.9787878787878788
 LocalEnergy_H1_1864	-9.0	0	4.6	0.9818181818181818
 LocalEnergy_H1_1866	-12.4	0	7.3	0.9757575757575757
 LocalEnergy_H1_1868	-4.5	0	5.2	0.896969696969697
 LocalEnergy_H1_1869	-6.35	0	4.5	0.9818181818181818
 LocalEnergy_H1_1870	-5.6	0	4.7	0.9121212121212121
 LocalEnergy_H1_1876	-4.5	0	5.0	0.9303030303030303
 LocalEnergy_H1_1880	-9.35	0	5.9	0.996969696969697
 LocalEnergy_H1_1881	-4.2	0	5.4	0.9818181818181818
 LocalEnergy_H1_1882	-12.15	0	4.2	0.9757575757575758
 LocalEnergy_H1_1883	-7.15	0	5.5	0.7909090909090909
 LocalEnergy_H1_1886	-8.1	0	5.4	0.9696969696969696
 LocalEnergy_H1_1887	-7.6	0	5.2	0.9848484848484849
 LocalEnergy_H1_188	-8.1	0	5.8	0.9636363636363636
 LocalEnergy_H1_1892	-11.75	0	4.7	0.9545454545454546
 LocalEnergy_H1_1894	-3.65	0	7.7	0.9333333333333332
 LocalEnergy_H1_1895	-13.2	0	8.1	0.9742424242424242
 LocalEnergy_H1_1896	-11.9	0	5.4	0.9939393939393939
 LocalEnergy_H1_1899	-7.65	0	5.7	0.9515151515151515
 LocalEnergy_H1_1900	-3.85	0	4.8	0.9848484848484849
 LocalEnergy_H1_1906	-21.95	0	4.1	0.8878787878787878
 LocalEnergy_H1_1907	-7.6	0	7.3	0.9590909090909091
 LocalEnergy_H1_1914	-6.25	0	7.3	0.8878787878787878
 LocalEnergy_H1_1915	-9.25	0	5.0	0.9696969696969697
 LocalEnergy_H1_1917	-17.15	0	8.1	0.9484848484848485
 LocalEnergy_H1_1919	-5.25	0	5.7	0.996969696969697
 LocalEnergy_H1_1920	-8.35	0	4.0	0.9848484848484849
 LocalEnergy_H1_1923	-8.35	0	5.5	0.9787878787878788
 LocalEnergy_H1_1926	-6.75	0	4.7	0.9848484848484849
 LocalEnergy_H1_1927	-11.2	0	5.9	0.9878787878787879
 LocalEnergy_H1_1930	-17.9	0	6.9	0.9939393939393939
 LocalEnergy_H1_1931	-12.9	0	6.9	0.9818181818181819
 LocalEnergy_H1_1932	-3.7	0	5.0	0.9757575757575757
 LocalEnergy_H1_1933	-10.85	0	3.9	0.9878787878787879
 LocalEnergy_H1_1934	-12.85	0	6.9	0.9636363636363636
 LocalEnergy_H1_193	-14.25	0	5.4	0.9787878787878788
 LocalEnergy_H1_1940	-9.2	0	5.0	0.9939393939393939
 LocalEnergy_H1_1941	-13.15	0	4.9	0.9727272727272728
 LocalEnergy_H1_1942	-21.6	0	5.4	0.8727272727272728
 LocalEnergy_H1_1944	-11.2	0	6.9	0.990909090909091
 LocalEnergy_H1_1945	-16.85	0	3.9	0.996969696969697
 LocalEnergy_H1_1946	-8.4	0	5.4	0.9757575757575758
 LocalEnergy_H1_1948	-6.3	0	5.0	0.9818181818181818
 LocalEnergy_H1_194	-4.45	0	4.5	0.9393939393939393
 LocalEnergy_H1_1951	-4.5	0	4.9	0.9424242424242424
 LocalEnergy_H1_1952	-7.9	0	5.0	0.9803030303030302
 LocalEnergy_H1_1953	-10.2	0	4.8	0.9424242424242424
 LocalEnergy_H1_1958	-3.1	0	5.4	0.9772727272727273
 LocalEnergy_H1_1959	-12.1	0	4.8	0.990909090909091
 LocalEnergy_H1_195	-2.17	0	4.8	0.990909090909091
 LocalEnergy_H1_1962	-8.85	0	4.8	0.9227272727272727
 LocalEnergy_H1_1967	-6.7	0	5.4	0.9939393939393939
 LocalEnergy_H1_1969	-3.0	0	4.7	0.9818181818181818
 LocalEnergy_H1_196	-15.25	0	4.1	0.9818181818181818
 LocalEnergy_H1_1972	-8.2	0	5.7	0.9424242424242424
 LocalEnergy_H1_1973	-6.9	0	4.7	0.9666666666666666
 LocalEnergy_H1_1975	-12.5	0	5.0	0.9848484848484849
 LocalEnergy_H1_1976	-12.4	0	5.6	0.9666666666666667
 LocalEnergy_H1_1978	-4.5	0	5.4	0.9606060606060607
 LocalEnergy_H1_197	-5.75	0	5.0	0.9878787878787878
 LocalEnergy_H1_1980	-10.4	0	4.3	0.9727272727272727
 LocalEnergy_H1_1984	-11.05	0	5.4	0.9818181818181818
 LocalEnergy_H1_1986	-7.9	0	4.5	0.9515151515151515
 LocalEnergy_H1_1988	-6.5	0	7.8	0.9575757575757576
 LocalEnergy_H1_1989	-2.17	0	7.8	0.9545454545454546
 LocalEnergy_H1_1991	-15.05	0	5.4	0.9333333333333333
 LocalEnergy_H1_1993	-17.45	0	7.8	0.9909090909090909
 LocalEnergy_H1_1994	-4.9	0	4.9	0.996969696969697
 LocalEnergy_H1_1995	-6.95	0	7.7	0.9575757575757575
 LocalEnergy_H1_1996	-5.05	0	7.3	0.9181818181818182
 LocalEnergy_H1_1997	-9.7	0	5.4	0.9696969696969697
 LocalEnergy_H1_199	-8.6	0	4.7	0.9848484848484849
 LocalEnergy_H1_1	-9.0	0	4.5	0.9878787878787879
 LocalEnergy_H1_200	-9.15	0	7.3	0.9878787878787879
 LocalEnergy_H1_205	-14.15	0	4.6	0.9727272727272727
 LocalEnergy_H1_207	-13.9	0	5.4	0.996969696969697
 LocalEnergy_H1_211	-5.47	0	4.8	1.0
 LocalEnergy_H1_212	-22.0	0	4.6	0.9454545454545453
 LocalEnergy_H1_214	-4.05	0	4.9	0.8606060606060606
 LocalEnergy_H1_217	-23.3	0	6.9	0.9484848484848485
 LocalEnergy_H1_218	-7.9	0	7.8	0.9787878787878788
 LocalEnergy_H1_219	-8.35	0	4.9	0.9575757575757575
 LocalEnergy_H1_220	-15.4	0	4.5	0.9878787878787879
 LocalEnergy_H1_223	-17.45	0	5.4	0.9242424242424242
 LocalEnergy_H1_225	-14.6	0	5.4	0.9545454545454546
 LocalEnergy_H1_226	-5.5	0	5.0	0.9787878787878788
 LocalEnergy_H1_228	-14.85	0	4.9	0.9818181818181817
 LocalEnergy_H1_230	-17.45	0	5.0	0.9636363636363636
 LocalEnergy_H1_232	-19.9	0	4.6	0.9969696969696971
 LocalEnergy_H1_235	-13.3	0	4.7	0.9757575757575758
 LocalEnergy_H1_238	-21.4	0	5.4	0.9803030303030302
 LocalEnergy_H1_23	-2.7	0	5.4	0.9848484848484849
 LocalEnergy_H1_241	-7.95	0	5.4	0.9878787878787878
 LocalEnergy_H1_242	-19.0	0	4.5	0.9363636363636364
 LocalEnergy_H1_244	-19.45	0	3.9	0.968181818181818
 LocalEnergy_H1_245	-14.35	0	5.3	0.9727272727272728
 LocalEnergy_H1_250	-5.8	0	5.4	0.9727272727272727
 LocalEnergy_H1_251	-12.5	0	6.9	0.9924242424242424
 LocalEnergy_H1_255	-8.5	0	5.4	0.9878787878787879
 LocalEnergy_H1_258	-5.25	0	5.4	0.990909090909091
 LocalEnergy_H1_259	-4.2	0	5.4	0.8484848484848484
 LocalEnergy_H1_25	-10.85	0	6.9	0.9393939393939393
 LocalEnergy_H1_263	-16.8	0	4.5	0.9848484848484848
 LocalEnergy_H1_266	-2.4	0	6.0	0.9727272727272727
 LocalEnergy_H1_267	-16.8	0	5.4	0.9878787878787878
 LocalEnergy_H1_268	-4.3	0	5.4	0.9151515151515152
 LocalEnergy_H1_271	-17.75	0	6.9	0.9515151515151515
 LocalEnergy_H1_273	-7.2	0	4.6	0.996969696969697
 LocalEnergy_H1_274	-14.05	0	6.9	0.9712121212121212
 LocalEnergy_H1_276	-15.7	0	5.4	0.990909090909091
 LocalEnergy_H1_277	-13.7	0	4.4	0.9848484848484849
 LocalEnergy_H1_278	-18.8	0	4.1	0.8924242424242425
 LocalEnergy_H1_279	-13.1	0	4.9	0.996969696969697
 LocalEnergy_H1_280	-5.9	0	4.8	0.9878787878787878
 LocalEnergy_H1_281	-8.15	0	6.9	0.9212121212121211
 LocalEnergy_H1_283	-16.7	0	3.9	0.9606060606060606
 LocalEnergy_H1_286	-10.1	0	5.1	0.9424242424242424
 LocalEnergy_H1_288	-9.0	0	4.4	0.8969696969696969
 LocalEnergy_H1_290	-1.77	0	5.6	0.9636363636363636
 LocalEnergy_H1_295	-11.35	0	4.5	0.9939393939393939
 LocalEnergy_H1_296	-9.0	0	4.5	0.9787878787878789
 LocalEnergy_H1_297	-9.05	0	4.9	0.9318181818181819
 LocalEnergy_H1_2	-4.5	0	5.3	0.996969696969697
 LocalEnergy_H1_300	-12.0	0	5.4	0.9696969696969697
 LocalEnergy_H1_301	-4.05	0	4.7	0.9575757575757575
 LocalEnergy_H1_304	-20.3	0	5.4	0.9848484848484849
 LocalEnergy_H1_305	-4.6	0	8.1	0.9787878787878788
 LocalEnergy_H1_306	-7.45	0	8.1	0.9181818181818182
 LocalEnergy_H1_307	-4.8	0	4.9	0.9515151515151515
 LocalEnergy_H1_308	-18.75	0	5.4	0.9303030303030303
 LocalEnergy_H1_311	-2.4	0	5.9	0.9484848484848485
 LocalEnergy_H1_312	-3.7	0	6.9	0.9727272727272728
 LocalEnergy_H1_316	-3.3	0	5.9	0.9727272727272727
 LocalEnergy_H1_319	-13.6	0	4.7	0.9848484848484849
 LocalEnergy_H1_31	-6.15	0	4.0	0.9939393939393939
 LocalEnergy_H1_320	-5.6	0	5.4	0.9318181818181819
 LocalEnergy_H1_322	-5.6	0	5.2	0.990909090909091
 LocalEnergy_H1_324	-11.45	0	4.2	0.7954545454545455
 LocalEnergy_H1_32	-5.95	0	5.4	0.9484848484848485
 LocalEnergy_H1_330	-11.8	0	3.9	0.9636363636363636
 LocalEnergy_H1_332	-3.8	0	4.8	0.990909090909091
 LocalEnergy_H1_333	-3.95	0	4.6	0.9712121212121212
 LocalEnergy_H1_336	-8.8	0	6.9	0.9742424242424244
 LocalEnergy_H1_339	-8.45	0	4.8	0.9030303030303031
 LocalEnergy_H1_343	-9.55	0	5.4	0.9454545454545454
 LocalEnergy_H1_345	-13.3	0	5.4	0.996969696969697
 LocalEnergy_H1_347	-15.8	0	5.4	0.896969696969697
 LocalEnergy_H1_351	-3.95	0	4.7	0.9757575757575758
 LocalEnergy_H1_356	-10.6	0	5.0	0.9878787878787879
 LocalEnergy_H1_357	-3.3	0	5.0	0.9393939393939393
 LocalEnergy_H1_358	-15.37	0	4.4	0.9515151515151515
 LocalEnergy_H1_360	-8.75	0	5.4	0.9939393939393939
 LocalEnergy_H1_362	-7.45	0	4.6	0.9696969696969697
 LocalEnergy_H1_363	-5.75	0	5.4	0.9696969696969696
 LocalEnergy_H1_366	-11.65	0	5.4	0.9787878787878788
 LocalEnergy_H1_367	-2.4	0	5.2	0.7590909090909091
 LocalEnergy_H1_369	-8.0	0	5.4	0.9848484848484849
 LocalEnergy_H1_374	-5.05	0	5.8	0.990909090909091
 LocalEnergy_H1_377	-7.77	0	6.9	0.9727272727272728
 LocalEnergy_H1_380	-7.45	0	4.6	0.9727272727272728
 LocalEnergy_H1_387	-6.15	0	5.4	0.9818181818181818
 LocalEnergy_H1_389	-7.8	0	4.8	0.9363636363636363
 LocalEnergy_H1_38	-20.0	0	4.6	0.9818181818181818
 LocalEnergy_H1_391	-7.15	0	4.9	0.9696969696969697
 LocalEnergy_H1_392	-17.8	0	4.1	0.9393939393939393
 LocalEnergy_H1_395	-14.05	0	4.9	0.9757575757575758
 LocalEnergy_H1_397	-7.8	0	5.7	0.9545454545454545
 LocalEnergy_H1_398	-11.15	0	5.0	0.9545454545454546
 LocalEnergy_H1_399	-2.4	0	4.9	0.990909090909091
 LocalEnergy_H1_401	-12.85	0	4.3	0.9212121212121213
 LocalEnergy_H1_402	-5.45	0	6.9	0.996969696969697
 LocalEnergy_H1_404	-6.7	0	4.4	0.9636363636363636
 LocalEnergy_H1_405	-8.8	0	5.0	0.9848484848484849
 LocalEnergy_H1_406	-21.5	0	5.4	0.9151515151515152
 LocalEnergy_H1_408	-9.9	0	4.3	0.9545454545454546
 LocalEnergy_H1_411	-11.05	0	4.7	1.0
 LocalEnergy_H1_412	-9.4	0	4.9	0.9878787878787879
 LocalEnergy_H1_414	-12.3	0	4.9	0.9939393939393939
 LocalEnergy_H1_415	-12.5	0	5.0	0.9878787878787879
 LocalEnergy_H1_419	-7.6	0	5.7	0.9151515151515152
 LocalEnergy_H1_420	-9.9	0	7.8	0.9863636363636364
 LocalEnergy_H1_422	-13.25	0	5.3	0.990909090909091
 LocalEnergy_H1_426	-6.7	0	8.2	0.9454545454545454
 LocalEnergy_H1_428	-11.15	0	6.9	0.9878787878787879
 LocalEnergy_H1_430	-23.3	0	6.9	0.8848484848484849
 LocalEnergy_H1_432	-8.8	0	5.0	0.9575757575757575
 LocalEnergy_H1_433	-5.07	0	4.7	0.9696969696969697
 LocalEnergy_H1_434	-7.85	0	5.1	0.9469696969696969
 LocalEnergy_H1_437	-7.45	0	5.5	0.9939393939393939
 LocalEnergy_H1_440	-5.6	0	5.0	0.9606060606060606
 LocalEnergy_H1_442	-17.35	0	8.2	0.9606060606060607
 LocalEnergy_H1_443	-6.6	0	6.9	0.9303030303030303
 LocalEnergy_H1_444	-8.3	0	4.7	0.9545454545454546
 LocalEnergy_H1_446	-12.75	0	4.9	0.9606060606060606
 LocalEnergy_H1_450	-8.8	0	5.4	0.7787878787878787
 LocalEnergy_H1_451	-2.0	0	6.2	0.8606060606060607
 LocalEnergy_H1_454	-12.35	0	6.9	0.7939393939393938
 LocalEnergy_H1_455	-15.7	0	5.0	0.9666666666666666
 LocalEnergy_H1_458	-7.6	0	5.4	0.9939393939393939
 LocalEnergy_H1_459	-12.65	0	5.0	0.9757575757575758
 LocalEnergy_H1_45	-15.4	0	4.5	0.9848484848484849
 LocalEnergy_H1_460	-12.75	0	4.9	0.9848484848484849
 LocalEnergy_H1_461	-9.0	0	5.3	0.9727272727272727
 LocalEnergy_H1_462	-11.3	0	6.9	0.9939393939393939
 LocalEnergy_H1_465	-4.8	0	5.0	0.9212121212121211
 LocalEnergy_H1_46	-8.25	0	8.1	0.9939393939393939
 LocalEnergy_H1_470	-12.4	0	3.9	0.9393939393939394
 LocalEnergy_H1_472	-8.0	0	4.7	0.9545454545454546
 LocalEnergy_H1_474	-8.8	0	5.0	0.9787878787878788
 LocalEnergy_H1_476	-4.2	0	7.7	0.996969696969697
 LocalEnergy_H1_477	-10.45	0	5.4	0.9939393939393939
 LocalEnergy_H1_478	-22.8	0	7.3	0.9363636363636364
 LocalEnergy_H1_479	-10.3	0	4.9	0.9303030303030303
 LocalEnergy_H1_482	-13.3	0	5.1	0.9757575757575758
 LocalEnergy_H1_487	-8.7	0	8.1	0.996969696969697
 LocalEnergy_H1_489	-8.8	0	4.5	0.996969696969697
 LocalEnergy_H1_492	-10.35	0	5.4	0.9939393939393939
 LocalEnergy_H1_493	-4.57	0	5.1	0.9757575757575758
 LocalEnergy_H1_494	-8.2	0	5.1	0.9333333333333332
 LocalEnergy_H1_495	-11.85	0	4.7	0.9909090909090909
 LocalEnergy_H1_497	-5.8	0	5.4	0.9727272727272727
 LocalEnergy_H1_4	-11.95	0	5.0	0.9818181818181818
 LocalEnergy_H1_500	-9.45	0	5.3	0.9696969696969697
 LocalEnergy_H1_507	-10.8	0	4.6	0.9484848484848485
 LocalEnergy_H1_509	-11.65	0	4.7	0.9787878787878788
 LocalEnergy_H1_511	-6.27	0	5.3	0.9545454545454545
 LocalEnergy_H1_512	-17.45	0	6.9	0.9606060606060607
 LocalEnergy_H1_518	-14.8	0	3.9	0.9878787878787879
 LocalEnergy_H1_525	-16.35	0	4.9	0.9575757575757575
 LocalEnergy_H1_534	-10.75	0	5.0	0.9757575757575758
 LocalEnergy_H1_535	-10.0	0	4.1	0.9803030303030302
 LocalEnergy_H1_538	-7.6	0	5.4	0.9893939393939394
 LocalEnergy_H1_53	-19.4	0	3.9	0.943939393939394
 LocalEnergy_H1_543	-17.6	0	5.4	0.9787878787878789
 LocalEnergy_H1_549	-6.85	0	6.9	0.9181818181818181
 LocalEnergy_H1_54	-6.25	0	4.4	0.9878787878787878
 LocalEnergy_H1_550	-2.4	0	5.3	0.9575757575757575
 LocalEnergy_H1_553	-9.1	0	4.9	0.9606060606060606
 LocalEnergy_H1_556	-4.85	0	5.4	0.9954545454545455
 LocalEnergy_H1_559	-10.0	0	4.6	0.9636363636363635
 LocalEnergy_H1_55	-6.35	0	4.3	1.0
 LocalEnergy_H1_561	-12.85	0	7.8	0.9575757575757575
 LocalEnergy_H1_562	-3.57	0	5.9	0.9727272727272727
 LocalEnergy_H1_565	-18.9	0	4.7	0.9090909090909092
 LocalEnergy_H1_566	-3.55	0	5.2	0.9787878787878789
 LocalEnergy_H1_573	-12.65	0	4.7	0.9363636363636364
 LocalEnergy_H1_576	-13.3	0	4.9	0.9696969696969697
 LocalEnergy_H1_57	-15.95	0	4.9	0.9848484848484849
 LocalEnergy_H1_581	-5.7	0	4.9	0.9878787878787879
 LocalEnergy_H1_582	-12.5	0	5.4	0.9757575757575758
 LocalEnergy_H1_589	-7.7	0	4.6	0.9757575757575757
 LocalEnergy_H1_58	-6.7	0	5.7	1.0
 LocalEnergy_H1_590	-2.4	0	7.7	0.9030303030303031
 LocalEnergy_H1_591	-21.5	0	4.7	0.9666666666666667
 LocalEnergy_H1_592	-12.55	0	6.9	0.9242424242424243
 LocalEnergy_H1_593	-20.0	0	6.9	0.9424242424242424
 LocalEnergy_H1_596	-9.45	0	4.8	0.9727272727272728
 LocalEnergy_H1_598	-7.4	0	7.7	0.9030303030303031
 LocalEnergy_H1_599	-21.97	0	7.3	0.9030303030303031
 LocalEnergy_H1_59	-8.35	0	6.9	0.990909090909091
 LocalEnergy_H1_600	-8.9	0	5.4	0.9363636363636364
 LocalEnergy_H1_602	-4.3	0	5.3	0.9181818181818181
 LocalEnergy_H1_603	-9.1	0	4.3	0.9545454545454546
 LocalEnergy_H1_605	-14.3	0	5.4	0.9818181818181818
 LocalEnergy_H1_609	-12.8	0	4.9	0.9545454545454546
 LocalEnergy_H1_610	-14.0	0	4.7	0.9636363636363636
 LocalEnergy_H1_611	-10.25	0	4.9	0.9939393939393939
 LocalEnergy_H1_612	-12.3	0	7.7	0.990909090909091
 LocalEnergy_H1_615	-2.8	0	5.0	0.790909090909091
 LocalEnergy_H1_616	-14.95	0	5.1	0.9787878787878789
 LocalEnergy_H1_619	-2.1	0	5.9	0.9378787878787878
 LocalEnergy_H1_621	-9.95	0	4.6	0.9818181818181819
 LocalEnergy_H1_629	-14.6	0	5.4	0.9727272727272728
 LocalEnergy_H1_630	-8.77	0	5.4	1.0
 LocalEnergy_H1_631	-4.4	0	7.7	0.9742424242424242
 LocalEnergy_H1_632	-8.05	0	4.7	0.9636363636363636
 LocalEnergy_H1_634	-10.9	0	5.1	0.9848484848484849
 LocalEnergy_H1_642	-17.2	0	4.9	0.9727272727272728
 LocalEnergy_H1_643	-13.3	0	6.9	0.9878787878787879
 LocalEnergy_H1_644	-6.5	0	5.0	0.9696969696969697
 LocalEnergy_H1_645	-13.75	0	6.9	0.9636363636363636
 LocalEnergy_H1_646	-21.4	0	8.1	0.9272727272727272
 LocalEnergy_H1_648	-7.45	0	6.9	0.9939393939393939
 LocalEnergy_H1_650	-14.05	0	5.4	0.9575757575757575
 LocalEnergy_H1_651	-18.55	0	4.1	0.9818181818181819
 LocalEnergy_H1_652	-3.85	0	5.7	0.9727272727272728
 LocalEnergy_H1_655	-8.35	0	5.4	0.9636363636363635
 LocalEnergy_H1_659	-2.4	0	5.0	0.9727272727272728
 LocalEnergy_H1_666	-3.9	0	5.4	0.9878787878787879
 LocalEnergy_H1_669	-10.45	0	4.1	0.9409090909090909
 LocalEnergy_H1_66	-5.6	0	4.9	0.9878787878787879
 LocalEnergy_H1_672	-18.65	0	4.7	0.9545454545454546
 LocalEnergy_H1_673	-2.4	0	5.0	0.956060606060606
 LocalEnergy_H1_674	-12.2	0	5.4	1.0
 LocalEnergy_H1_678	-8.55	0	6.9	0.9878787878787879
 LocalEnergy_H1_679	-12.65	0	4.7	0.9757575757575757
 LocalEnergy_H1_680	-6.9	0	5.1	0.9818181818181819
 LocalEnergy_H1_682	-5.95	0	5.3	0.9545454545454546
 LocalEnergy_H1_683	-8.9	0	5.1	0.9878787878787879
 LocalEnergy_H1_686	-8.55	0	4.4	0.996969696969697
 LocalEnergy_H1_687	-7.77	0	5.7	0.9696969696969697
 LocalEnergy_H1_688	-9.1	0	4.7	0.9333333333333333
 LocalEnergy_H1_689	-6.5	0	5.7	0.9818181818181819
 LocalEnergy_H1_68	-10.9	0	4.7	0.9303030303030303
 LocalEnergy_H1_690	-9.9	0	6.9	0.9712121212121212
 LocalEnergy_H1_693	-9.15	0	4.9	0.996969696969697
 LocalEnergy_H1_695	-5.85	0	5.5	0.9333333333333333
 LocalEnergy_H1_696	-3.4	0	4.8	0.9348484848484848
 LocalEnergy_H1_697	-19.1	0	6.9	0.9575757575757575
 LocalEnergy_H1_698	-10.65	0	4.7	0.9636363636363636
 LocalEnergy_H1_699	-8.75	0	7.7	0.990909090909091
 LocalEnergy_H1_703	-19.0	0	7.7	0.9636363636363637
 LocalEnergy_H1_705	-7.65	0	5.1	0.9878787878787878
 LocalEnergy_H1_707	-7.2	0	5.0	0.9545454545454545
 LocalEnergy_H1_709	-7.6	0	5.3	0.9848484848484849
 LocalEnergy_H1_70	-14.9	0	4.5	0.9515151515151514
 LocalEnergy_H1_710	-7.15	0	5.0	0.990909090909091
 LocalEnergy_H1_714	-8.7	0	5.4	0.9666666666666667
 LocalEnergy_H1_715	-8.0	0	5.0	1.0
 LocalEnergy_H1_71	-8.0	0	5.9	0.896969696969697
 LocalEnergy_H1_720	-10.75	0	5.0	0.9727272727272728
 LocalEnergy_H1_721	-6.7	0	4.6	0.9696969696969697
 LocalEnergy_H1_724	-14.75	0	4.6	0.9939393939393939
 LocalEnergy_H1_725	-7.55	0	4.6	0.996969696969697
 LocalEnergy_H1_730	-4.15	0	5.9	0.8303030303030303
 LocalEnergy_H1_732	-16.3	0	5.0	0.9545454545454545
 LocalEnergy_H1_733	-15.55	0	5.4	0.990909090909091
 LocalEnergy_H1_734	-12.15	0	5.1	0.9848484848484849
 LocalEnergy_H1_737	-16.9	0	5.4	0.984848484848485
 LocalEnergy_H1_73	-5.5	0	4.9	0.9757575757575758
 LocalEnergy_H1_743	-16.15	0	6.9	0.9727272727272727
 LocalEnergy_H1_745	-24.05	0	7.8	0.8651515151515151
 LocalEnergy_H1_749	-9.0	0	5.7	0.9575757575757575
 LocalEnergy_H1_751	-5.6	0	5.4	0.9227272727272727
 LocalEnergy_H1_755	-2.37	0	5.0	0.7696969696969697
 LocalEnergy_H1_757	-4.7	0	5.9	0.9666666666666668
 LocalEnergy_H1_759	-2.4	0	6.9	0.9787878787878788
 LocalEnergy_H1_760	-4.7	0	4.8	0.8818181818181818
 LocalEnergy_H1_763	-13.35	0	5.4	0.9787878787878788
 LocalEnergy_H1_764	-7.45	0	4.1	0.996969696969697
 LocalEnergy_H1_765	-8.05	0	4.5	0.9787878787878789
 LocalEnergy_H1_769	-7.8	0	5.1	0.996969696969697
 LocalEnergy_H1_772	-18.1	0	3.9	0.9575757575757575
 LocalEnergy_H1_773	-1.9	0	4.7	0.9363636363636363
 LocalEnergy_H1_776	-9.45	0	5.7	0.9575757575757575
 LocalEnergy_H1_779	-14.15	0	5.7	0.9818181818181819
 LocalEnergy_H1_77	-7.25	0	4.6	0.9818181818181818
 LocalEnergy_H1_781	-4.05	0	7.7	0.9666666666666666
 LocalEnergy_H1_783	-8.85	0	8.1	0.996969696969697
 LocalEnergy_H1_791	-4.3	0	8.2	0.7969696969696969
 LocalEnergy_H1_795	-3.65	0	4.8	0.9878787878787879
 LocalEnergy_H1_797	-5.5	0	4.5	0.9484848484848485
 LocalEnergy_H1_799	-5.05	0	4.8	0.9212121212121211
 LocalEnergy_H1_79	-3.3	0	5.5	0.9848484848484849
 LocalEnergy_H1_7	-6.9	0	5.8	0.9666666666666667
 LocalEnergy_H1_801	-7.45	0	5.7	0.9848484848484849
 LocalEnergy_H1_802	-3.45	0	4.5	0.9696969696969697
 LocalEnergy_H1_805	-7.9	0	6.9	0.9696969696969697
 LocalEnergy_H1_807	-4.35	0	4.9	0.9848484848484849
 LocalEnergy_H1_809	-9.9	0	8.1	0.9545454545454546
 LocalEnergy_H1_80	-6.6	0	5.0	0.9090909090909091
 LocalEnergy_H1_814	-2.4	0	5.3	0.9848484848484849
 LocalEnergy_H1_817	-18.45	0	4.3	0.9818181818181819
 LocalEnergy_H1_818	-14.5	0	7.7	0.9787878787878788
 LocalEnergy_H1_819	-10.0	0	5.4	0.9818181818181818
 LocalEnergy_H1_823	-5.95	0	7.8	0.9090909090909092
 LocalEnergy_H1_825	-9.75	0	4.6	0.9727272727272728
 LocalEnergy_H1_826	-3.95	0	5.4	0.9878787878787879
 LocalEnergy_H1_828	-21.85	0	4.5	0.8212121212121213
 LocalEnergy_H1_831	-5.4	0	6.9	0.9878787878787879
 LocalEnergy_H1_834	-11.2	0	4.6	0.996969696969697
 LocalEnergy_H1_835	-23.2	0	5.4	0.9848484848484849
 LocalEnergy_H1_836	-5.85	0	7.8	0.9545454545454546
 LocalEnergy_H1_837	-7.6	0	5.4	0.8878787878787879
 LocalEnergy_H1_838	-11.95	0	5.0	0.9787878787878788
 LocalEnergy_H1_839	-4.4	0	5.8	0.9878787878787879
 LocalEnergy_H1_83	-4.5	0	5.3	0.7272727272727273
 LocalEnergy_H1_840	-7.8	0	5.3	0.984848484848485
 LocalEnergy_H1_842	-9.75	0	5.4	0.990909090909091
 LocalEnergy_H1_844	-5.95	0	4.5	0.9878787878787879
 LocalEnergy_H1_845	-8.35	0	6.9	0.9727272727272727
 LocalEnergy_H1_849	-19.1	0	4.2	0.9878787878787879
 LocalEnergy_H1_84	-3.45	0	5.1	0.9636363636363636
 LocalEnergy_H1_852	-8.45	0	7.7	0.9878787878787879
 LocalEnergy_H1_853	-4.2	0	5.4	0.9848484848484849
 LocalEnergy_H1_855	-10.5	0	5.6	0.9454545454545453
 LocalEnergy_H1_857	-7.25	0	4.9	0.9636363636363636
 LocalEnergy_H1_858	-13.0	0	4.5	0.9515151515151515
 LocalEnergy_H1_859	-7.85	0	5.4	0.9666666666666667
 LocalEnergy_H1_860	-16.05	0	6.9	0.9818181818181819
 LocalEnergy_H1_861	-11.4	0	6.9	0.9848484848484849
