ID	StemEnergy5p	StemEnergy3p	LoopEnergy	DMS_distal
 LocalEnergy_B2_1678	-2.65	-6.45	3.2	0.8909090909090908
 LocalEnergy_B2_1679	-9.55	-13.4	0.073	0.9295454545454545
 LocalEnergy_B2_167	-2.17	-17.3	4.6	0.8909090909090908
 LocalEnergy_B2_1680	-8.25	-15.0	4.8	0.9954545454545454
 LocalEnergy_B2_1681	-7.6	-21.1	1.4	0.8
 LocalEnergy_B2_1682	-4.55	-9.3	4.7	0.8954545454545454
 LocalEnergy_B2_1683	-12.8	-3.7	4.8	0.8636363636363636
 LocalEnergy_B2_1684	-7.9	-10.25	1.7	1.0
 LocalEnergy_B2_1685	-11.2	-5.0	2.8	0.9227272727272727
 LocalEnergy_B2_1686	-12.95	-9.55	3.6	0.8704545454545455
 LocalEnergy_B2_1687	-8.1	-1.8	2.8	0.8954545454545455
 LocalEnergy_B2_1688	-9.1	-11.5	2.8	0.884090909090909
 LocalEnergy_B2_1689	-19.4	-3.95	4.0	0.8318181818181819
 LocalEnergy_B2_168	-12.55	-2.02	1.4	0.9477272727272728
 LocalEnergy_B2_1690	-25.7	-1.57	4.0	0.7977272727272727
 LocalEnergy_B2_1691	-10.35	-13.0	2.9	0.9
 LocalEnergy_B2_1692	-13.5	-20.2	3.2	0.9386363636363636
 LocalEnergy_B2_1693	-17.55	-6.25	4.0	0.9227272727272727
 LocalEnergy_B2_1694	-14.15	-5.25	4.0	0.6909090909090909
 LocalEnergy_B2_1695	-3.6	-16.8	4.6	0.9068181818181817
 LocalEnergy_B2_1696	-5.55	-23.0	2.4	0.9409090909090909
 LocalEnergy_B2_1697	-4.0	-13.15	3.2	0.8659090909090909
 LocalEnergy_B2_1698	-8.35	-14.25	3.2	0.9227272727272727
 LocalEnergy_B2_1699	-14.5	-3.75	2.8	0.9272727272727274
 LocalEnergy_B2_169	-4.5	-16.65	4.6	0.9227272727272726
 LocalEnergy_B2_16	-13.5	-20.75	4.6	0.8363636363636364
 LocalEnergy_B2_1700	-12.1	-6.15	3.2	0.8636363636363636
 LocalEnergy_B2_1701	-12.95	-9.25	3.2	0.8454545454545455
 LocalEnergy_B2_1702	-21.97	-10.55	2.8	0.8749999999999999
 LocalEnergy_B2_1703	-11.0	-10.95	3.6	0.9863636363636363
 LocalEnergy_B2_1704	-5.6	-3.2	4.4	0.8545454545454545
 LocalEnergy_B2_1705	-4.75	-15.0	1.4	0.9318181818181818
 LocalEnergy_B2_1706	-3.3	-22.25	3.6	0.9045454545454545
 LocalEnergy_B2_1707	-19.1	-17.6	4.0	0.9727272727272727
 LocalEnergy_B2_1708	-10.85	-5.27	3.2	0.9772727272727273
 LocalEnergy_B2_1709	-4.3	-13.5	4.8	0.9727272727272727
 LocalEnergy_B2_170	-2.4	-9.35	4.4	0.9318181818181818
 LocalEnergy_B2_1710	-4.4	-4.6	4.7	0.8999999999999999
 LocalEnergy_B2_1711	-2.0	-9.8	4.8	0.9340909090909091
 LocalEnergy_B2_1712	-16.05	-10.3	3.2	0.9227272727272727
 LocalEnergy_B2_1713	-6.25	-11.8	2.8	0.9409090909090909
 LocalEnergy_B2_1714	-15.5	-19.4	2.8	0.9863636363636363
 LocalEnergy_B2_1715	-16.55	-16.7	4.4	0.9545454545454545
 LocalEnergy_B2_1716	-7.25	-7.7	4.0	0.9136363636363636
 LocalEnergy_B2_1717	-5.85	-10.25	4.0	0.9818181818181818
 LocalEnergy_B2_1718	-5.05	-6.05	2.8	0.8522727272727273
 LocalEnergy_B2_1719	-18.35	-7.0	4.6	0.8386363636363636
 LocalEnergy_B2_171	-7.35	-9.8	4.6	0.9772727272727273
 LocalEnergy_B2_1720	-14.65	-10.7	0.373	0.9818181818181819
 LocalEnergy_B2_1721	-16.6	-15.05	3.2	0.9045454545454545
 LocalEnergy_B2_1722	-8.1	-7.9	4.7	0.8954545454545455
 LocalEnergy_B2_1723	-12.8	-3.1	4.0	0.8295454545454546
 LocalEnergy_B2_1724	-13.5	-3.65	3.2	0.8977272727272727
 LocalEnergy_B2_1725	-12.4	-16.9	4.6	0.990909090909091
 LocalEnergy_B2_1726	-16.35	-11.1	4.0	0.9818181818181818
 LocalEnergy_B2_1727	-10.65	-8.95	4.7	0.9681818181818181
 LocalEnergy_B2_1728	-18.05	-6.5	4.7	0.75
 LocalEnergy_B2_1729	-17.5	-14.2	3.6	0.9954545454545454
 LocalEnergy_B2_172	-6.8	-21.8	3.2	0.9409090909090909
 LocalEnergy_B2_1730	-9.2	-30.1	3.2	0.9249999999999999
 LocalEnergy_B2_1731	-1.8	-8.25	4.8	0.8818181818181818
 LocalEnergy_B2_1732	-3.25	-23.6	3.2	0.9227272727272727
 LocalEnergy_B2_1733	-13.3	-24.8	0.273	0.9954545454545454
 LocalEnergy_B2_1734	-10.6	-7.45	4.4	0.8954545454545454
 LocalEnergy_B2_1736	-16.8	-9.3	3.6	0.8636363636363635
 LocalEnergy_B2_1737	-9.0	-7.6	2.8	0.9181818181818181
 LocalEnergy_B2_1738	-7.45	-18.55	4.0	0.8772727272727273
 LocalEnergy_B2_1739	-7.85	-10.95	4.4	0.9500000000000001
 LocalEnergy_B2_173	-5.65	-13.35	2.7	0.8340909090909091
 LocalEnergy_B2_1740	-6.55	-9.35	2.7	0.9181818181818182
 LocalEnergy_B2_1741	-11.95	-6.9	4.0	1.0
 LocalEnergy_B2_1742	-11.2	-9.9	4.0	0.8454545454545455
 LocalEnergy_B2_1743	-8.65	-27.6	2.8	0.9772727272727273
 LocalEnergy_B2_1744	-15.45	-17.6	2.8	0.9204545454545455
 LocalEnergy_B2_1745	-4.7	-20.2	3.6	0.8772727272727273
 LocalEnergy_B2_1746	-7.0	-17.1	3.6	0.9181818181818182
 LocalEnergy_B2_1747	-6.15	-15.8	4.4	0.9363636363636363
 LocalEnergy_B2_1748	-20.9	-3.3	3.2	0.884090909090909
 LocalEnergy_B2_1749	-6.5	-8.1	3.6	0.9181818181818182
 LocalEnergy_B2_174	-16.0	-3.3	2.8	0.9090909090909092
 LocalEnergy_B2_1750	-6.15	-8.8	3.2	0.8954545454545453
 LocalEnergy_B2_1751	-7.55	-13.45	3.6	0.9136363636363636
 LocalEnergy_B2_1752	-7.6	-14.35	4.6	0.9409090909090909
 LocalEnergy_B2_1753	-10.4	-10.0	4.0	0.990909090909091
 LocalEnergy_B2_1754	-17.4	-2.4	4.7	0.8136363636363636
 LocalEnergy_B2_1755	-7.0	-7.2	4.6	0.9409090909090909
 LocalEnergy_B2_1756	-12.2	-7.7	3.6	0.9136363636363637
 LocalEnergy_B2_1757	-15.95	-8.7	4.7	0.9681818181818183
 LocalEnergy_B2_1758	-7.85	-15.3	3.2	0.8772727272727273
 LocalEnergy_B2_1759	-6.95	-9.1	2.7	0.9409090909090909
 LocalEnergy_B2_175	-15.65	-11.9	2.5	0.8954545454545454
 LocalEnergy_B2_1760	-10.6	-12.7	4.6	0.9818181818181818
 LocalEnergy_B2_1761	-15.15	-8.8	4.4	0.9136363636363636
 LocalEnergy_B2_1762	-3.75	-6.9	4.6	0.8954545454545455
 LocalEnergy_B2_1763	-8.1	-13.45	4.0	0.9454545454545454
 LocalEnergy_B2_1764	-8.15	-6.25	4.4	0.9045454545454545
 LocalEnergy_B2_1765	-12.15	-8.1	4.0	0.8863636363636364
 LocalEnergy_B2_1766	-6.75	-4.3	4.7	0.7818181818181819
 LocalEnergy_B2_1767	-10.85	-9.1	4.7	0.9772727272727273
 LocalEnergy_B2_1768	-7.4	-20.7	1.7	0.9818181818181818
 LocalEnergy_B2_1769	-13.45	-24.35	3.2	0.9454545454545454
 LocalEnergy_B2_176	-24.9	-16.25	2.8	0.9568181818181818
 LocalEnergy_B2_1770	-1.57	-15.5	4.0	0.9409090909090909
 LocalEnergy_B2_1771	-14.3	-2.37	2.8	0.9272727272727272
 LocalEnergy_B2_1772	-14.3	-15.5	3.2	0.9363636363636364
 LocalEnergy_B2_1773	-23.7	-9.8	2.7	0.9568181818181819
 LocalEnergy_B2_1774	-12.5	-7.2	4.0	0.834090909090909
 LocalEnergy_B2_1775	-6.85	-12.7	4.4	0.8272727272727274
 LocalEnergy_B2_1776	-15.35	-7.45	2.8	0.8772727272727272
 LocalEnergy_B2_1777	-13.15	-17.8	4.6	0.9136363636363636
 LocalEnergy_B2_1778	-9.25	-11.4	4.7	0.9863636363636363
 LocalEnergy_B2_1779	-13.2	-13.6	4.6	0.9954545454545454
 LocalEnergy_B2_177	-6.25	-14.65	4.7	0.9227272727272727
 LocalEnergy_B2_1780	-4.3	-7.8	4.7	0.9590909090909091
 LocalEnergy_B2_1781	-8.85	-22.2	4.4	0.95
 LocalEnergy_B2_1782	-17.75	-8.15	2.5	0.8840909090909091
 LocalEnergy_B2_1783	-16.85	-3.95	4.8	0.8363636363636364
 LocalEnergy_B2_1784	-13.1	-4.75	3.6	0.9818181818181818
 LocalEnergy_B2_1785	-13.35	-6.7	3.2	0.9363636363636363
 LocalEnergy_B2_1786	-2.3	-8.75	3.6	0.8636363636363635
 LocalEnergy_B2_1787	-25.35	-6.05	2.8	0.9204545454545454
 LocalEnergy_B2_1788	-8.57	-20.6	3.6	0.95
 LocalEnergy_B2_1789	-3.45	-16.65	4.0	0.9727272727272727
 LocalEnergy_B2_178	-14.65	-2.0	4.0	0.7363636363636363
 LocalEnergy_B2_1790	-10.55	-12.4	3.2	0.934090909090909
 LocalEnergy_B2_1791	-2.4	-7.05	3.6	0.9590909090909091
 LocalEnergy_B2_1792	-14.3	-7.0	-1.077	0.9863636363636363
 LocalEnergy_B2_1793	-26.5	-12.3	-1.077	0.8681818181818183
 LocalEnergy_B2_1794	-12.95	-9.1	4.6	0.9545454545454546
 LocalEnergy_B2_1795	-7.75	-7.1	2.8	0.8772727272727273
 LocalEnergy_B2_1796	-8.0	-19.95	3.2	1.0
 LocalEnergy_B2_1797	-13.95	-12.3	3.6	0.9545454545454545
 LocalEnergy_B2_1798	-2.4	-13.45	3.2	0.9409090909090909
 LocalEnergy_B2_1799	-14.6	-4.6	2.8	0.7454545454545454
 LocalEnergy_B2_179	-3.6	-18.3	2.7	0.890909090909091
 LocalEnergy_B2_17	-16.95	-9.45	3.2	0.9227272727272726
 LocalEnergy_B2_1800	-7.65	-6.5	4.8	0.9409090909090909
 LocalEnergy_B2_1801	-14.85	-10.2	2.8	0.8727272727272727
 LocalEnergy_B2_1802	-1.77	-8.8	3.2	0.9954545454545454
 LocalEnergy_B2_1803	-7.05	-3.45	4.0	0.8772727272727272
 LocalEnergy_B2_1804	-7.9	-5.6	2.8	0.9
 LocalEnergy_B2_1805	-6.7	-18.1	3.2	0.9340909090909091
 LocalEnergy_B2_1806	-10.55	-16.1	4.4	0.9909090909090909
 LocalEnergy_B2_1807	-12.4	-20.3	4.7	0.9659090909090909
 LocalEnergy_B2_1808	-7.2	-3.65	4.8	0.9454545454545455
 LocalEnergy_B2_1809	-7.95	-17.85	4.0	0.9204545454545455
 LocalEnergy_B2_180	-4.95	-7.35	2.8	0.8340909090909091
 LocalEnergy_B2_1810	-10.0	-3.55	2.8	0.7999999999999999
 LocalEnergy_B2_1811	-5.25	-5.95	2.8	0.9
 LocalEnergy_B2_1812	-10.55	-5.4	4.6	0.7727272727272728
 LocalEnergy_B2_1813	-11.45	-8.77	4.7	0.990909090909091
 LocalEnergy_B2_1814	-2.85	-16.15	2.9	0.8977272727272727
 LocalEnergy_B2_1815	-5.85	-23.6	4.0	0.9727272727272728
 LocalEnergy_B2_1816	-11.55	-2.4	2.8	0.8409090909090909
 LocalEnergy_B2_1817	-23.3	-10.05	2.8	0.8500000000000001
 LocalEnergy_B2_1818	-9.1	-13.5	3.2	0.9681818181818181
 LocalEnergy_B2_1819	-7.8	-13.6	3.2	0.9181818181818181
 LocalEnergy_B2_181	-8.65	-14.5	1.7	0.9090909090909091
 LocalEnergy_B2_1820	-7.15	-14.2	3.6	0.9545454545454546
 LocalEnergy_B2_1821	-17.8	-7.8	3.6	0.8977272727272728
 LocalEnergy_B2_1822	-13.6	-6.8	3.6	0.9681818181818181
 LocalEnergy_B2_1823	-5.95	-22.55	4.4	0.9454545454545453
 LocalEnergy_B2_1824	-6.7	-14.3	0.5	0.8613636363636363
 LocalEnergy_B2_1825	-9.45	-19.9	1.7	0.9363636363636364
 LocalEnergy_B2_1826	-22.1	-8.3	3.6	0.8204545454545454
 LocalEnergy_B2_1827	-13.4	-8.65	2.8	0.9818181818181818
 LocalEnergy_B2_1828	-14.95	-9.55	3.6	0.9545454545454546
 LocalEnergy_B2_1829	-15.15	-11.5	4.4	0.8977272727272728
 LocalEnergy_B2_182	-6.45	-4.5	4.8	0.825
 LocalEnergy_B2_1830	-7.5	-19.65	4.8	0.9409090909090909
 LocalEnergy_B2_1831	-4.5	-20.45	4.4	0.9136363636363636
 LocalEnergy_B2_1832	-15.7	-6.5	4.4	0.8931818181818181
 LocalEnergy_B2_1833	-7.5	-4.3	2.8	0.9409090909090909
 LocalEnergy_B2_1834	-23.4	-8.25	3.6	0.9636363636363636
 LocalEnergy_B2_1835	-14.35	-8.45	4.0	0.9454545454545454
 LocalEnergy_B2_1836	-8.75	-14.15	1.6	0.9590909090909091
 LocalEnergy_B2_1837	-12.4	-13.65	4.7	0.9545454545454546
 LocalEnergy_B2_1838	-4.9	-4.8	3.2	0.9136363636363636
 LocalEnergy_B2_1839	-4.5	-11.45	3.6	0.9454545454545453
 LocalEnergy_B2_183	-15.7	-3.55	4.8	0.9590909090909092
 LocalEnergy_B2_1840	-13.25	-9.35	4.4	0.9636363636363636
 LocalEnergy_B2_1841	-13.45	-8.5	4.4	0.8818181818181818
 LocalEnergy_B2_1842	-15.3	-6.7	4.0	0.7931818181818181
 LocalEnergy_B2_1843	-6.9	-12.35	-0.927	0.8795454545454545
 LocalEnergy_B2_1844	-6.5	-14.1	4.4	0.9181818181818182
 LocalEnergy_B2_1845	-11.95	-16.1	4.0	0.9727272727272728
 LocalEnergy_B2_1846	-20.7	-8.2	4.4	0.9068181818181817
 LocalEnergy_B2_1847	-19.25	-11.95	2.8	0.9863636363636363
 LocalEnergy_B2_1848	-11.65	-11.85	3.2	0.8909090909090909
 LocalEnergy_B2_1849	-18.0	-13.0	2.8	1.0
 LocalEnergy_B2_184	-9.15	-7.65	0.5	0.95
 LocalEnergy_B2_1850	-12.3	-5.07	4.7	0.890909090909091
 LocalEnergy_B2_1851	-16.0	-9.1	4.7	0.9681818181818183
 LocalEnergy_B2_1852	-8.65	-3.95	3.2	0.8227272727272726
 LocalEnergy_B2_1853	-2.3	-3.9	4.6	0.8568181818181818
 LocalEnergy_B2_1854	-12.85	-8.1	4.8	0.8909090909090909
 LocalEnergy_B2_1855	-6.9	-23.05	3.2	0.9727272727272727
 LocalEnergy_B2_1856	-3.3	-11.0	2.8	0.8863636363636364
 LocalEnergy_B2_1857	-8.55	-9.25	4.4	0.9545454545454546
 LocalEnergy_B2_1858	-10.25	-9.75	2.9	0.8681818181818182
 LocalEnergy_B2_1859	-7.25	-17.65	1.4	0.8999999999999999
 LocalEnergy_B2_1860	-25.9	-12.4	1.6	0.9818181818181818
 LocalEnergy_B2_1861	-13.4	-4.75	4.0	0.9363636363636363
 LocalEnergy_B2_1862	-10.3	-4.15	4.7	0.7227272727272728
 LocalEnergy_B2_1863	-6.35	-17.35	3.2	0.9454545454545454
 LocalEnergy_B2_1864	-22.6	-10.85	4.4	0.9181818181818182
 LocalEnergy_B2_1865	-10.85	-8.15	4.8	0.8772727272727272
 LocalEnergy_B2_1866	-4.05	-16.7	4.8	0.8727272727272727
 LocalEnergy_B2_1867	-11.55	-7.2	3.2	0.7909090909090908
 LocalEnergy_B2_1868	-28.7	-10.7	2.8	0.8500000000000001
 LocalEnergy_B2_1869	-2.0	-12.4	4.0	0.9454545454545454
 LocalEnergy_B2_186	-6.35	-25.6	4.4	0.9727272727272728
 LocalEnergy_B2_1870	-7.5	-16.3	3.6	1.0
 LocalEnergy_B2_1871	-13.05	-8.3	3.6	0.9454545454545454
 LocalEnergy_B2_1872	-5.85	-6.7	4.4	0.8090909090909091
 LocalEnergy_B2_1873	-9.35	-20.95	4.4	0.9227272727272727
 LocalEnergy_B2_1874	-5.45	-10.4	4.0	0.9818181818181818
 LocalEnergy_B2_1875	-10.6	-11.1	2.8	0.9772727272727272
 LocalEnergy_B2_1876	-11.3	-4.95	4.8	0.8272727272727273
 LocalEnergy_B2_1877	-10.3	-15.15	3.2	0.9772727272727273
 LocalEnergy_B2_1878	-3.45	-10.4	1.7	0.9590909090909091
 LocalEnergy_B2_1879	-14.6	-9.65	4.8	0.9590909090909091
 LocalEnergy_B2_187	-11.85	-20.8	3.6	0.9045454545454544
 LocalEnergy_B2_1880	-18.0	-9.5	3.2	0.8340909090909091
 LocalEnergy_B2_1881	-9.45	-6.6	4.8	0.9090909090909091
 LocalEnergy_B2_1882	-2.8	-13.1	4.0	0.8681818181818182
 LocalEnergy_B2_1883	-8.2	-5.75	3.2	0.834090909090909
 LocalEnergy_B2_1884	-6.7	-14.45	1.7	0.8886363636363637
 LocalEnergy_B2_1885	-7.3	-9.0	4.4	0.9090909090909091
 LocalEnergy_B2_1886	-5.6	-4.3	3.6	0.9863636363636363
 LocalEnergy_B2_1887	-2.4	-9.05	2.8	1.0
 LocalEnergy_B2_1888	-14.65	-11.65	4.0	0.9136363636363636
 LocalEnergy_B2_1889	-6.3	-4.3	4.4	0.8363636363636363
 LocalEnergy_B2_188	-12.7	-16.9	4.0	0.9409090909090909
 LocalEnergy_B2_1890	-8.0	-14.1	3.6	0.9454545454545454
 LocalEnergy_B2_1891	-12.15	-16.1	3.6	0.9568181818181818
 LocalEnergy_B2_1892	-8.05	-18.1	2.9	0.9227272727272727
 LocalEnergy_B2_1893	-13.7	-13.55	4.7	0.9590909090909091
 LocalEnergy_B2_1894	-3.5	-10.05	4.8	0.9727272727272728
 LocalEnergy_B2_1895	-9.55	-7.85	4.0	0.8886363636363637
 LocalEnergy_B2_1896	-8.35	-3.65	2.8	0.9454545454545454
 LocalEnergy_B2_1897	-11.9	-22.1	4.6	0.9454545454545455
 LocalEnergy_B2_1898	-27.5	-7.6	1.7	0.9772727272727272
 LocalEnergy_B2_1899	-8.0	-7.75	4.8	1.0
 LocalEnergy_B2_189	-11.85	-12.75	4.6	0.9863636363636363
 LocalEnergy_B2_18	-17.9	-1.8	4.4	0.7295454545454546
 LocalEnergy_B2_1900	-6.7	-10.7	2.8	0.8272727272727273
 LocalEnergy_B2_1901	-10.45	-12.15	3.6	0.8772727272727273
 LocalEnergy_B2_1902	-10.8	-1.6	2.8	0.8386363636363637
 LocalEnergy_B2_1903	-9.25	-8.65	4.4	0.9590909090909091
 LocalEnergy_B2_1904	-19.9	-5.15	3.2	0.7272727272727273
 LocalEnergy_B2_1905	-23.35	-6.3	4.0	0.8227272727272728
 LocalEnergy_B2_1906	-7.8	-9.57	4.4	0.95
 LocalEnergy_B2_1907	-6.6	-11.65	4.6	0.9227272727272727
 LocalEnergy_B2_1908	-11.0	-16.4	4.8	0.9022727272727272
 LocalEnergy_B2_1909	-6.7	-15.15	3.6	0.8090909090909092
 LocalEnergy_B2_190	-4.6	-7.35	4.4	0.9409090909090908
 LocalEnergy_B2_1910	-7.25	-22.15	3.6	0.9772727272727272
 LocalEnergy_B2_1911	-26.45	-4.85	3.6	0.9454545454545454
 LocalEnergy_B2_1912	-10.7	-12.7	3.6	0.9136363636363636
 LocalEnergy_B2_1913	-3.45	-16.25	4.7	0.9227272727272727
 LocalEnergy_B2_1914	-11.8	-5.6	2.8	0.9659090909090909
 LocalEnergy_B2_1915	-19.35	-7.9	3.6	0.9568181818181818
 LocalEnergy_B2_1916	-5.65	-26.25	4.6	0.9681818181818181
 LocalEnergy_B2_1917	-3.55	-5.07	3.6	0.8818181818181817
 LocalEnergy_B2_1918	-5.6	-10.2	3.2	0.9454545454545454
 LocalEnergy_B2_1919	-11.5	-8.65	3.6	0.9727272727272727
 LocalEnergy_B2_191	-6.7	-7.05	4.0	0.7363636363636363
 LocalEnergy_B2_1920	-16.7	-17.55	3.2	0.9318181818181819
 LocalEnergy_B2_1921	-12.25	-8.85	2.8	0.9090909090909091
 LocalEnergy_B2_1922	-5.1	-20.75	4.6	0.9545454545454546
 LocalEnergy_B2_1923	-29.25	-7.75	2.8	0.8727272727272727
 LocalEnergy_B2_1924	-4.3	-6.8	3.6	0.9318181818181818
 LocalEnergy_B2_1925	-6.9	-7.6	4.6	0.8704545454545455
 LocalEnergy_B2_1926	-13.5	-15.25	2.8	0.9681818181818181
 LocalEnergy_B2_1927	-5.15	-14.9	2.8	0.959090909090909
 LocalEnergy_B2_1928	-4.75	-25.65	0.073	0.7454545454545456
 LocalEnergy_B2_1929	-12.3	-19.85	4.8	0.9818181818181818
 LocalEnergy_B2_192	-20.0	-6.25	2.8	0.9340909090909091
 LocalEnergy_B2_1930	-18.15	-2.4	4.7	0.8090909090909091
 LocalEnergy_B2_1931	-12.4	-12.4	4.4	0.9454545454545454
 LocalEnergy_B2_1932	-16.0	-8.9	3.6	0.8886363636363637
 LocalEnergy_B2_1933	-2.95	-10.7	1.7	0.9545454545454546
 LocalEnergy_B2_1934	-6.5	-10.9	3.2	0.9727272727272727
 LocalEnergy_B2_1935	-14.95	-15.7	3.2	0.9386363636363636
 LocalEnergy_B2_1936	-10.9	-23.3	4.6	0.9863636363636363
 LocalEnergy_B2_1937	-5.5	-17.35	2.8	0.9545454545454546
 LocalEnergy_B2_1938	-14.45	-6.9	3.2	0.9363636363636364
 LocalEnergy_B2_1939	-7.2	-4.85	4.0	0.8454545454545455
 LocalEnergy_B2_193	-9.95	-4.05	0.073	0.9795454545454545
 LocalEnergy_B2_1940	-12.0	-7.35	4.7	0.9772727272727273
 LocalEnergy_B2_1941	-17.05	-12.05	4.0	0.9272727272727272
 LocalEnergy_B2_1942	-6.25	-10.65	-1.077	0.9136363636363636
 LocalEnergy_B2_1943	-11.2	-2.4	3.2	0.9272727272727272
 LocalEnergy_B2_1944	-10.75	-18.15	4.0	0.9409090909090909
 LocalEnergy_B2_1945	-10.65	-15.9	4.4	0.9409090909090909
 LocalEnergy_B2_1946	-15.4	-11.6	2.8	0.9318181818181819
 LocalEnergy_B2_1947	-9.75	-13.2	4.6	0.9318181818181818
 LocalEnergy_B2_1948	-13.65	-21.75	2.8	0.9000000000000001
 LocalEnergy_B2_1949	-19.1	-5.47	3.2	0.7409090909090909
 LocalEnergy_B2_194	-6.3	-9.3	4.6	0.9
 LocalEnergy_B2_1950	-9.1	-5.7	3.6	0.8181818181818181
 LocalEnergy_B2_1951	-15.05	-6.65	2.7	0.95
 LocalEnergy_B2_1952	-7.0	-10.9	4.0	0.8568181818181819
 LocalEnergy_B2_1953	-5.45	-5.95	4.0	0.709090909090909
 LocalEnergy_B2_1954	-8.8	-9.65	3.6	0.9409090909090909
 LocalEnergy_B2_1955	-21.9	-7.9	4.7	0.9045454545454544
 LocalEnergy_B2_1956	-15.8	-14.95	2.8	0.8727272727272727
 LocalEnergy_B2_1957	-5.4	-13.05	3.2	0.8954545454545455
 LocalEnergy_B2_1958	-5.35	-6.05	4.8	0.6909090909090909
 LocalEnergy_B2_1959	-10.65	-14.15	0.373	0.9136363636363637
 LocalEnergy_B2_195	-2.3	-18.55	2.8	0.9818181818181818
 LocalEnergy_B2_1960	-8.45	-8.75	2.5	0.9181818181818182
 LocalEnergy_B2_1961	-2.65	-11.45	1.7	0.9318181818181818
 LocalEnergy_B2_1962	-13.6	-10.7	4.4	0.9227272727272727
 LocalEnergy_B2_1963	-3.8	-11.1	3.6	0.959090909090909
 LocalEnergy_B2_1964	-9.1	-7.85	2.8	0.9363636363636363
 LocalEnergy_B2_1965	-2.4	-14.2	3.6	0.9227272727272726
 LocalEnergy_B2_1966	-14.8	-9.65	4.7	0.9636363636363636
 LocalEnergy_B2_1967	-16.7	-10.1	4.4	0.9409090909090909
 LocalEnergy_B2_1968	-6.25	-9.3	4.6	0.7318181818181818
 LocalEnergy_B2_1969	-5.05	-6.27	4.8	0.8909090909090909
 LocalEnergy_B2_196	-11.2	-5.6	4.4	0.8409090909090909
 LocalEnergy_B2_1970	-9.1	-11.2	4.7	0.9409090909090909
 LocalEnergy_B2_1971	-18.35	-6.7	3.2	0.7590909090909091
 LocalEnergy_B2_1972	-6.9	-8.35	4.8	0.9318181818181818
 LocalEnergy_B2_1973	-22.75	-2.4	4.4	0.7431818181818182
 LocalEnergy_B2_1974	-9.0	-11.15	4.8	0.9772727272727272
 LocalEnergy_B2_1975	-5.95	-9.7	4.4	0.8431818181818181
 LocalEnergy_B2_1976	-9.15	-15.65	4.0	0.9045454545454544
 LocalEnergy_B2_1977	-14.2	-7.55	4.4	0.9181818181818182
 LocalEnergy_B2_1978	-5.2	-11.95	3.2	0.7863636363636363
 LocalEnergy_B2_1979	-12.15	-8.4	4.7	0.9363636363636363
 LocalEnergy_B2_197	-2.4	-14.2	3.6	0.990909090909091
 LocalEnergy_B2_1980	-15.05	-8.0	3.2	0.9818181818181818
 LocalEnergy_B2_1981	-6.6	-7.45	2.8	0.8772727272727272
 LocalEnergy_B2_1983	-6.05	-2.9	4.4	0.8272727272727273
 LocalEnergy_B2_1984	-29.85	-4.3	4.4	0.7886363636363636
 LocalEnergy_B2_1985	-7.2	-10.6	4.4	0.7909090909090909
 LocalEnergy_B2_1986	-12.0	-3.45	4.7	0.9045454545454545
 LocalEnergy_B2_1987	-18.45	-5.1	4.8	0.8386363636363636
 LocalEnergy_B2_1988	-23.9	-20.7	0.5	0.9840909090909091
 LocalEnergy_B2_1989	-4.5	-9.8	4.0	0.8863636363636364
 LocalEnergy_B2_198	-18.3	-15.7	0.5	0.8909090909090909
 LocalEnergy_B2_1990	-20.45	-3.95	2.8	0.8681818181818182
 LocalEnergy_B2_1991	-5.7	-6.7	4.6	0.9227272727272726
 LocalEnergy_B2_1992	-11.5	-19.1	4.4	1.0
 LocalEnergy_B2_1993	-3.95	-7.8	3.6	0.9045454545454545
 LocalEnergy_B2_1994	-3.65	-22.3	3.6	0.9772727272727273
 LocalEnergy_B2_1995	-7.15	-15.45	1.4	0.9636363636363636
 LocalEnergy_B2_1996	-17.55	-4.35	4.6	0.8795454545454544
 LocalEnergy_B2_1997	-10.85	-18.2	3.6	1.0
 LocalEnergy_B2_1998	-18.65	-11.2	4.4	0.9681818181818181
 LocalEnergy_B2_1999	-9.55	-20.8	3.2	0.9181818181818182
 LocalEnergy_B2_199	-11.4	-11.45	3.2	0.9363636363636363
 LocalEnergy_B2_19	-9.0	-12.4	3.2	0.9977272727272727
 LocalEnergy_B2_1	-4.05	-19.1	4.0	0.8727272727272727
 LocalEnergy_B2_2000	-6.05	-17.55	2.7	0.95
 LocalEnergy_B2_200	-18.15	-7.95	0.373	0.9181818181818181
 LocalEnergy_B2_201	-11.35	-5.6	4.4	0.9590909090909092
 LocalEnergy_B2_202	-9.9	-19.1	4.4	0.990909090909091
 LocalEnergy_B2_203	-9.35	-7.5	1.7	0.9363636363636364
 LocalEnergy_B2_204	-10.0	-24.75	4.0	0.9954545454545455
 LocalEnergy_B2_205	-6.8	-3.25	4.0	0.9045454545454545
 LocalEnergy_B2_206	-6.25	-17.05	4.7	0.9568181818181818
 LocalEnergy_B2_207	-7.0	-12.05	4.6	0.9954545454545454
 LocalEnergy_B2_208	-15.85	-7.0	1.7	0.9272727272727272
 LocalEnergy_B2_209	-11.15	-21.1	0.373	0.9204545454545454
 LocalEnergy_B2_20	-15.5	-7.45	2.8	0.9227272727272726
 LocalEnergy_B2_210	-14.85	-13.6	3.6	0.9318181818181818
 LocalEnergy_B2_211	-6.0	-9.8	4.0	0.9227272727272727
 LocalEnergy_B2_212	-15.2	-4.7	4.4	0.8977272727272727
